CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12791,2010-12-01 11:27:00,374,1,192.6,1,1,1,3,At Risk
12792,2011-03-28 11:36:00,257,1,400.54,1,1,2,4,At Risk
12793,2011-01-09 12:12:00,335,2,545.48,1,2,3,6,At Risk
12794,2011-10-17 14:54:00,53,2,860.41,3,2,3,8,Potential Loyalists
12795,2011-11-21 10:27:00,19,1,430.48,4,1,2,7,New or Recent Customers
12797,2010-12-09 10:55:00,366,1,254.03,1,1,2,4,At Risk
12798,2011-11-29 15:52:00,10,3,6977.04,5,3,5,13,Champions
12802,2011-06-06 09:36:00,187,1,427.58,1,1,2,4,At Risk
12808,2011-11-03 10:05:00,37,3,483.65,3,3,2,8,Potential Loyalists
12809,2011-06-15 10:51:00,178,1,489.31,2,1,3,6,At Risk
12811,2011-03-24 09:42:00,261,3,514.85,1,3,3,7,Potential Loyalists
12812,2011-10-26 09:54:00,45,1,229.64,3,1,1,5,Potential Loyalists
12814,2011-08-30 12:11:00,102,1,125.92,2,1,1,4,At Risk
12815,2011-07-15 10:21:00,148,2,1063.46,2,2,4,8,High Value At Risk
12816,2011-09-05 12:41:00,96,2,572.2,2,2,3,7,At Risk
12817,2011-03-03 16:28:00,281,1,166.04,1,1,1,3,At Risk
12818,2011-03-23 12:06:00,262,1,1542.08,1,1,4,6,High Value At Risk
12820,2011-12-06 15:12:00,3,4,942.34,5,4,4,13,Champions
12821,2011-05-09 15:51:00,214,1,92.72,1,1,1,3,At Risk
12822,2011-09-30 10:04:00,71,2,948.88,3,2,4,9,Potential Loyalists
12823,2011-09-26 07:35:00,75,5,1759.5,2,4,4,10,High Value At Risk
12824,2011-10-11 12:49:00,60,1,397.12,3,1,2,6,Potential Loyalists
12826,2011-12-07 10:25:00,3,7,1474.72,5,5,4,14,Champions
12827,2011-12-04 12:17:00,6,3,430.15,5,3,2,10,Potential Loyalists
12828,2011-12-07 08:45:00,3,6,1018.71,5,5,4,14,Champions
12829,2011-01-07 11:13:00,337,2,293.0,1,2,2,5,At Risk
12830,2011-11-02 11:54:00,38,6,6814.64,3,5,5,13,Champions
12831,2011-03-22 13:02:00,262,1,215.05,1,1,1,3,At Risk
12832,2011-11-07 13:30:00,32,2,383.03,4,2,2,8,New or Recent Customers
12833,2011-07-17 13:46:00,145,1,417.38,2,1,2,5,At Risk
12834,2011-03-02 09:49:00,283,1,312.38,1,1,2,4,At Risk
12836,2011-10-11 15:10:00,59,4,2610.36,3,4,5,12,Potential Loyalists
12837,2011-06-19 16:07:00,173,1,134.1,2,1,1,4,At Risk
12838,2011-11-06 12:20:00,34,2,671.95,3,2,3,8,Potential Loyalists
12839,2011-12-07 12:33:00,3,14,5591.42,5,5,5,15,Champions
12840,2011-07-19 09:29:00,144,4,2726.77,2,4,5,11,High Value At Risk
12841,2011-12-05 11:13:00,5,25,3991.58,5,5,5,15,Champions
12842,2011-09-30 15:33:00,70,2,1118.99,3,2,4,9,Potential Loyalists
12843,2011-10-05 12:09:00,66,8,1702.26,3,5,4,12,Potential Loyalists
12844,2011-11-10 13:31:00,29,2,325.96,4,2,2,8,New or Recent Customers
12845,2011-03-17 13:34:00,267,4,354.09,1,4,2,7,Potential Loyalists
12847,2011-11-17 13:16:00,22,1,843.64,4,1,3,8,New or Recent Customers
12849,2011-11-08 13:41:00,31,2,1010.29,4,2,4,10,New or Recent Customers
12851,2011-09-04 12:41:00,97,1,131.81,2,1,1,4,At Risk
12852,2011-02-18 08:47:00,295,1,311.55,1,1,2,4,At Risk
12853,2011-07-28 11:29:00,135,6,1957.1,2,5,4,11,High Value At Risk
12854,2011-09-22 12:15:00,79,3,1316.25,2,3,4,9,High Value At Risk
12855,2010-12-02 09:37:00,373,1,38.1,1,1,1,3,At Risk
12856,2011-12-02 10:52:00,8,6,2170.78,5,5,5,15,Champions
12857,2011-05-13 10:20:00,211,2,1106.4,1,2,4,7,High Value At Risk
12863,2011-10-18 14:15:00,52,1,521.2,3,1,3,7,Potential Loyalists
12864,2011-07-24 13:03:00,138,1,147.12,2,1,1,4,At Risk
12865,2011-11-13 14:31:00,26,2,1568.23,4,2,4,10,New or Recent Customers
12866,2011-03-01 14:11:00,283,1,559.12,1,1,3,5,At Risk
12867,2011-11-13 15:30:00,26,7,4009.34,4,5,5,14,Champions
12868,2011-06-07 10:42:00,186,6,1607.06,1,5,4,10,High Value At Risk
12871,2011-09-16 15:07:00,84,2,380.64,2,2,2,6,At Risk
12872,2011-01-17 10:52:00,327,2,599.97,1,2,3,6,At Risk
12873,2011-03-02 14:58:00,282,1,374.0,1,1,2,4,At Risk
12875,2011-07-19 15:30:00,143,2,343.23,2,2,2,6,At Risk
12876,2011-10-13 12:26:00,58,2,2218.02,3,2,5,10,Potential Loyalists
12877,2011-12-06 10:30:00,4,12,1535.77,5,5,4,14,Champions
12878,2011-04-17 13:07:00,236,2,854.99,1,2,3,6,At Risk
12879,2011-10-26 12:24:00,45,3,573.22,3,3,3,9,Potential Loyalists
12881,2011-03-09 11:44:00,276,1,298.0,1,1,2,4,At Risk
12882,2011-11-30 16:18:00,9,2,1463.04,5,2,4,11,New or Recent Customers
12883,2011-11-15 09:32:00,25,4,703.47,4,4,3,11,Loyal Customers
12884,2011-09-12 13:10:00,88,1,309.05,2,1,2,5,At Risk
12885,2011-10-07 13:40:00,63,3,1175.22,3,3,4,10,Potential Loyalists
12886,2011-10-03 10:09:00,68,2,1378.4,3,2,4,9,Potential Loyalists
12888,2011-05-09 16:02:00,214,2,354.12,1,2,2,5,At Risk
12890,2011-11-15 17:26:00,24,1,376.72,4,1,2,7,New or Recent Customers
12891,2011-06-07 12:31:00,186,3,331.0,1,3,2,6,Potential Loyalists
12893,2011-11-09 12:34:00,31,1,176.55,4,1,1,6,New or Recent Customers
12895,2011-10-28 13:51:00,42,2,372.8,3,2,2,7,Potential Loyalists
12897,2011-05-19 12:13:00,205,2,216.5,1,2,1,4,At Risk
12901,2011-12-01 10:07:00,9,28,17654.54,5,5,5,15,Champions
12902,2011-03-20 12:06:00,265,1,138.68,1,1,1,3,At Risk
12904,2011-11-21 14:34:00,18,2,496.06,4,2,3,9,New or Recent Customers
12906,2011-11-28 09:55:00,12,5,2919.81,5,4,5,14,Champions
12908,2011-06-16 15:39:00,176,2,750.0,2,2,3,7,At Risk
12909,2011-10-31 12:43:00,40,5,2178.67,3,4,5,12,Potential Loyalists
12910,2011-11-16 14:28:00,23,8,3075.04,4,5,5,14,Champions
12912,2011-12-07 08:55:00,3,5,1662.3,5,4,4,13,Champions
12913,2011-12-05 12:11:00,5,5,2483.63,5,4,5,14,Champions
12915,2011-07-14 11:34:00,149,2,363.65,2,2,2,6,At Risk
12916,2011-07-24 10:35:00,139,4,2944.95,2,4,5,11,High Value At Risk
12917,2011-08-03 16:42:00,128,1,594.0,2,1,3,6,At Risk
12919,2011-12-01 13:47:00,8,6,1335.19,5,5,4,14,Champions
12920,2011-11-22 15:05:00,17,1,162.78,4,1,1,6,New or Recent Customers
12921,2011-11-30 16:22:00,9,37,16587.09,5,5,5,15,Champions
12922,2011-07-01 15:35:00,161,1,405.38,2,1,2,5,At Risk
12923,2011-10-06 16:20:00,64,1,172.82,3,1,1,5,Potential Loyalists
12924,2011-09-12 13:55:00,88,4,933.7,2,4,4,10,High Value At Risk
12925,2011-12-05 11:11:00,5,2,694.05,5,2,3,10,New or Recent Customers
12928,2011-11-04 14:24:00,35,5,2062.7,3,4,5,12,Potential Loyalists
12929,2011-02-01 12:08:00,312,1,117.85,1,1,1,3,At Risk
12930,2011-09-22 15:18:00,78,2,415.8,2,2,2,6,At Risk
12931,2011-11-18 12:39:00,22,15,42055.96,4,5,5,14,Champions
12933,2011-11-15 16:38:00,24,3,607.53,4,3,3,10,Potential Loyalists
12935,2011-12-07 17:25:00,2,7,2160.7,5,5,5,15,Champions
12936,2011-11-22 17:32:00,17,4,1063.9,4,4,4,12,Loyal Customers
12937,2011-11-24 15:05:00,15,4,1504.27,4,4,4,12,Loyal Customers
12938,2011-11-14 11:21:00,26,1,114.14,4,1,1,6,New or Recent Customers
12939,2011-10-06 14:33:00,64,8,11581.8,3,5,5,13,Champions
12940,2011-10-16 12:09:00,55,2,899.69,3,2,3,8,Potential Loyalists
12942,2011-07-31 14:39:00,131,3,675.6,2,3,3,8,Potential Loyalists
12944,2011-11-04 11:04:00,36,2,604.51,3,2,3,8,Potential Loyalists
12945,2011-02-24 14:15:00,288,1,462.95,1,1,2,4,At Risk
12947,2011-07-19 10:06:00,144,6,1603.99,2,5,4,11,High Value At Risk
12948,2011-11-23 17:10:00,16,7,2064.95,4,5,5,14,Champions
12949,2011-11-09 11:25:00,31,8,4167.22,4,5,5,14,Champions
12950,2011-12-07 13:17:00,2,3,1843.0,5,3,4,12,Potential Loyalists
12951,2011-12-01 12:14:00,9,6,1064.07,5,5,4,14,Champions
12952,2011-12-04 10:35:00,6,4,1387.79,5,4,4,13,Champions
12953,2011-11-30 09:24:00,10,1,329.85,5,1,2,8,New or Recent Customers
12955,2011-12-08 16:29:00,1,11,4757.16,5,5,5,15,Champions
12956,2011-02-06 16:08:00,306,1,108.07,1,1,1,3,At Risk
12957,2011-11-30 09:53:00,10,8,4017.54,5,5,5,15,Champions
12962,2011-12-02 15:55:00,7,2,266.39,5,2,2,9,New or Recent Customers
12963,2011-12-01 12:55:00,8,8,1856.63,5,5,4,14,Champions
12965,2011-09-11 15:31:00,89,1,769.81,2,1,3,6,At Risk
12966,2011-11-30 12:38:00,10,1,160.18,5,1,1,7,New or Recent Customers
12967,2010-12-16 19:10:00,358,2,1660.9,1,2,4,7,High Value At Risk
12968,2011-08-19 15:44:00,112,1,135.95,2,1,1,4,At Risk
12970,2011-12-02 14:30:00,7,4,405.47,5,4,2,11,Loyal Customers
12971,2011-12-06 12:20:00,4,86,11189.91,5,5,5,15,Champions
12974,2011-05-26 09:33:00,198,1,144.8,1,1,1,3,At Risk
12976,2011-05-12 09:55:00,212,1,738.6,1,1,3,5,At Risk
12977,2011-07-06 16:40:00,156,1,39.24,2,1,1,4,At Risk
12980,2011-07-05 09:34:00,158,9,7374.9,2,5,5,12,High Value At Risk
12981,2011-11-10 12:00:00,30,2,372.22,4,2,2,8,New or Recent Customers
12982,2011-04-11 11:51:00,243,1,390.54,1,1,2,4,At Risk
12984,2011-11-21 12:37:00,19,1,97.5,4,1,1,6,New or Recent Customers
12985,2011-12-09 10:46:00,1,2,1239.38,5,2,4,11,New or Recent Customers
12987,2011-09-27 12:03:00,74,2,558.7,2,2,3,7,At Risk
12988,2011-02-20 14:31:00,292,1,505.82,1,1,3,5,At Risk
12989,2011-12-06 15:28:00,3,15,6924.11,5,5,5,15,Champions
12990,2011-11-08 13:01:00,31,3,409.5,4,3,2,9,Potential Loyalists
12991,2011-11-16 15:34:00,23,2,503.76,4,2,3,9,New or Recent Customers
12993,2011-11-16 15:49:00,23,4,414.76,4,4,2,10,Loyal Customers
12994,2011-12-05 15:43:00,4,3,974.42,5,3,4,12,Potential Loyalists
12995,2011-09-15 15:44:00,85,1,211.32,2,1,1,4,At Risk
12997,2011-11-17 15:47:00,22,4,1226.89,4,4,4,12,Loyal Customers
12999,2011-05-27 13:24:00,196,3,455.88,1,3,2,6,Potential Loyalists
13000,2011-08-25 10:43:00,107,3,534.85,2,3,3,8,Potential Loyalists
13001,2011-12-05 14:51:00,4,13,9785.97,5,5,5,15,Champions
13002,2011-01-25 15:18:00,318,1,120.95,1,1,1,3,At Risk
13003,2011-08-26 10:50:00,106,3,149.05,2,3,1,6,Potential Loyalists
13004,2011-11-28 11:27:00,12,18,5655.91,5,5,5,15,Champions
13005,2011-06-19 10:53:00,174,2,513.7,2,2,3,7,At Risk
13006,2011-10-14 13:49:00,56,1,81.57,3,1,1,5,Potential Loyalists
13008,2011-01-20 14:24:00,323,1,229.47,1,1,1,3,At Risk
13011,2010-12-02 17:22:00,372,1,50.55,1,1,1,3,At Risk
13012,2011-11-30 13:05:00,9,8,1646.84,5,5,4,14,Champions
13013,2011-12-08 15:01:00,1,13,4810.94,5,5,5,15,Champions
13014,2011-11-29 12:27:00,11,10,3466.28,5,5,5,15,Champions
13015,2011-10-17 13:19:00,53,5,3339.64,3,4,5,12,Potential Loyalists
13016,2011-09-27 14:08:00,73,3,789.89,2,3,3,8,Potential Loyalists
13017,2011-12-02 15:53:00,7,1,204.0,5,1,1,7,New or Recent Customers
13018,2011-11-23 13:28:00,16,28,7277.7,4,5,5,14,Champions
13021,2011-12-05 16:37:00,4,9,2616.38,5,5,5,15,Champions
13023,2011-10-06 16:27:00,64,2,689.9,3,2,3,8,Potential Loyalists
13026,2011-12-08 16:58:00,1,5,975.36,5,4,4,13,Champions
13027,2011-08-18 09:39:00,114,6,6912.0,2,5,5,12,High Value At Risk
13028,2011-11-17 11:10:00,23,2,661.32,4,2,3,9,New or Recent Customers
13029,2011-11-09 09:13:00,31,3,1247.5,4,3,4,11,Potential Loyalists
13030,2011-11-28 14:30:00,11,2,752.44,5,2,3,10,New or Recent Customers
13032,2011-10-18 15:54:00,52,2,1010.18,3,2,4,9,Potential Loyalists
13033,2010-12-17 14:23:00,357,1,190.55,1,1,1,3,At Risk
13034,2011-10-16 12:21:00,55,2,642.77,3,2,3,8,Potential Loyalists
13035,2011-09-27 08:57:00,74,2,921.88,2,2,3,7,At Risk
13037,2011-07-24 15:46:00,138,3,881.07,2,3,3,8,Potential Loyalists
13038,2011-09-20 14:37:00,80,3,908.46,2,3,3,8,Potential Loyalists
13040,2011-12-01 10:38:00,9,2,676.99,5,2,3,10,New or Recent Customers
13043,2011-03-11 14:52:00,273,1,516.42,1,1,3,5,At Risk
13044,2011-02-21 15:20:00,291,1,560.47,1,1,3,5,At Risk
13045,2011-09-01 15:04:00,99,1,305.28,2,1,2,5,At Risk
13046,2011-11-09 08:36:00,31,2,629.31,4,2,3,9,New or Recent Customers
13047,2011-11-08 12:06:00,32,10,3237.54,4,5,5,14,Champions
13048,2011-11-25 13:23:00,14,4,1819.41,4,4,4,12,Loyal Customers
13049,2011-10-06 15:31:00,64,2,656.68,3,2,3,8,Potential Loyalists
13050,2011-11-25 09:18:00,15,17,5836.86,4,5,5,14,Champions
13052,2011-05-11 14:12:00,212,1,348.15,1,1,2,4,At Risk
13055,2011-09-22 14:26:00,78,3,1214.41,2,3,4,9,High Value At Risk
13058,2011-11-15 12:43:00,25,3,271.4,4,3,2,9,Potential Loyalists
13059,2011-04-04 10:40:00,250,1,183.4,1,1,1,3,At Risk
13060,2011-03-31 11:37:00,254,1,307.53,1,1,2,4,At Risk
13061,2011-09-28 16:04:00,72,1,248.61,3,1,1,5,Potential Loyalists
13062,2011-06-01 15:12:00,191,1,346.98,1,1,2,4,At Risk
13064,2011-11-27 12:31:00,13,4,1105.59,5,4,4,13,Champions
13065,2010-12-01 16:52:00,373,1,205.86,1,1,1,3,At Risk
13066,2011-11-15 12:57:00,24,2,470.8,4,2,2,8,New or Recent Customers
13067,2011-09-18 13:38:00,82,1,115.46,2,1,1,4,At Risk
13068,2011-11-29 15:00:00,10,2,344.0,5,2,2,9,New or Recent Customers
13069,2011-12-09 08:39:00,1,24,4431.44,5,5,5,15,Champions
13070,2011-05-31 13:45:00,192,1,228.8,1,1,1,3,At Risk
13072,2011-03-18 08:12:00,267,1,177.15,1,1,1,3,At Risk
13075,2011-08-02 10:19:00,130,1,919.61,2,1,3,6,At Risk
13077,2011-12-08 19:24:00,1,4,728.02,5,4,3,12,Loyal Customers
13078,2011-12-06 15:36:00,3,26,12627.94,5,5,5,15,Champions
13079,2011-12-05 16:53:00,4,5,220.1,5,4,1,10,Loyal Customers
13080,2011-06-13 14:59:00,179,1,58.08,2,1,1,4,At Risk
13081,2011-11-28 10:54:00,12,11,28337.38,5,5,5,15,Champions
13082,2011-08-05 16:16:00,126,9,3613.63,2,5,5,12,High Value At Risk
13083,2011-12-05 15:01:00,4,2,303.75,5,2,2,9,New or Recent Customers
13085,2011-07-05 12:11:00,158,2,416.08,2,2,2,6,At Risk
13089,2011-12-07 09:02:00,3,97,58762.08,5,5,5,15,Champions
13090,2011-12-01 12:39:00,9,14,8910.82,5,5,5,15,Champions
13091,2011-11-11 15:54:00,28,1,345.82,4,1,2,7,New or Recent Customers
13092,2011-09-30 11:18:00,71,5,477.83,3,4,2,9,Potential Loyalists
13093,2011-03-09 12:14:00,276,8,7832.47,1,5,5,11,High Value At Risk
13094,2011-11-18 14:07:00,21,12,1927.32,4,5,4,13,Champions
13095,2011-09-30 12:03:00,71,1,74.4,3,1,1,5,Potential Loyalists
13097,2011-11-07 10:43:00,33,10,6003.22,4,5,5,14,Champions
13098,2011-12-08 14:14:00,1,28,28882.44,5,5,5,15,Champions
13099,2011-09-01 17:40:00,99,1,207.36,2,1,1,4,At Risk
13101,2011-04-19 14:37:00,234,1,101.19,1,1,1,3,At Risk
13102,2011-12-08 12:52:00,1,24,6424.09,5,5,5,15,Champions
13103,2011-10-31 09:38:00,40,1,243.94,3,1,1,5,Potential Loyalists
13104,2011-12-06 13:10:00,3,6,1098.48,5,5,4,14,Champions
13106,2011-07-29 15:12:00,133,1,76.5,2,1,1,4,At Risk
13107,2011-10-26 14:52:00,44,4,1531.62,3,4,4,11,Potential Loyalists
13108,2010-12-02 10:35:00,373,1,350.06,1,1,2,4,At Risk
13109,2011-10-11 10:16:00,60,2,786.54,3,2,3,8,Potential Loyalists
13110,2011-11-08 14:30:00,31,7,1488.67,4,5,4,13,Champions
13113,2011-12-09 12:49:00,1,24,12245.96,5,5,5,15,Champions
13115,2011-11-28 12:38:00,12,4,2294.78,5,4,5,14,Champions
13116,2011-07-24 14:33:00,138,1,501.14,2,1,3,6,At Risk
13117,2011-11-18 12:02:00,22,8,984.91,4,5,4,13,Champions
13118,2011-11-20 12:46:00,20,5,1197.81,4,4,4,12,Loyal Customers
13120,2011-04-15 10:19:00,239,1,30.6,1,1,1,3,At Risk
13121,2011-03-15 16:47:00,269,1,283.73,1,1,2,4,At Risk
13122,2011-09-06 15:53:00,94,2,922.39,2,2,3,7,At Risk
13124,2011-09-11 12:45:00,90,3,3756.33,2,3,5,10,High Value At Risk
13126,2011-12-05 10:00:00,5,8,2099.64,5,5,5,15,Champions
13127,2011-09-23 10:26:00,78,1,259.17,2,1,2,5,At Risk
13130,2011-09-06 15:30:00,94,1,64.0,2,1,1,4,At Risk
13131,2011-11-16 13:21:00,23,3,1073.3,4,3,4,11,Potential Loyalists
13132,2011-03-23 12:44:00,262,1,77.3,1,1,1,3,At Risk
13133,2011-03-11 10:31:00,274,2,109.8,1,2,1,4,At Risk
13134,2011-09-15 10:35:00,86,4,1793.58,2,4,4,10,High Value At Risk
13135,2011-05-27 10:52:00,197,1,3096.0,1,1,5,7,High Value At Risk
13136,2011-10-14 13:41:00,56,5,2607.61,3,4,5,12,Potential Loyalists
13137,2011-11-29 12:09:00,11,8,3603.29,5,5,5,15,Champions
13138,2011-11-17 16:51:00,22,6,962.39,4,5,4,13,Champions
13139,2011-11-23 13:54:00,16,7,5064.94,4,5,5,14,Champions
13140,2011-08-23 15:33:00,108,3,422.47,2,3,2,7,Potential Loyalists
13141,2011-09-16 09:54:00,85,5,2388.75,2,4,5,11,High Value At Risk
13142,2011-11-20 16:07:00,19,1,307.09,4,1,2,7,New or Recent Customers
13144,2011-01-11 11:15:00,333,1,110.95,1,1,1,3,At Risk
13145,2011-10-31 12:45:00,40,4,618.52,3,4,3,10,Potential Loyalists
13146,2011-11-13 15:29:00,26,1,228.91,4,1,1,6,New or Recent Customers
13147,2011-11-29 13:59:00,10,4,712.8,5,4,3,12,Loyal Customers
13148,2011-11-10 15:23:00,29,12,3683.26,4,5,5,14,Champions
13149,2011-11-25 13:09:00,14,4,1676.06,4,4,4,12,Loyal Customers
13151,2011-02-17 12:29:00,296,1,1257.87,1,1,4,6,High Value At Risk
13153,2011-12-04 12:14:00,6,1,486.22,5,1,2,8,New or Recent Customers
13155,2011-11-06 15:41:00,33,4,971.76,3,4,4,11,Potential Loyalists
13157,2011-10-21 13:50:00,49,4,1741.22,3,4,4,11,Potential Loyalists
13158,2011-09-06 11:58:00,95,4,1201.06,2,4,4,10,High Value At Risk
13159,2011-12-01 11:20:00,9,4,1429.35,5,4,4,13,Champions
13160,2011-11-17 13:07:00,22,1,91.8,4,1,1,6,New or Recent Customers
13161,2011-01-30 14:03:00,313,1,112.75,1,1,1,3,At Risk
13162,2011-08-09 15:59:00,122,4,1688.29,2,4,4,10,High Value At Risk
13165,2011-10-24 15:05:00,46,2,1021.48,3,2,4,9,Potential Loyalists
13166,2011-03-01 15:16:00,283,1,417.2,1,1,2,4,At Risk
13167,2011-11-21 12:24:00,19,4,791.33,4,4,3,11,Loyal Customers
13168,2011-11-03 12:56:00,36,4,1299.59,3,4,4,11,Potential Loyalists
13169,2011-10-07 12:11:00,64,2,712.88,3,2,3,8,Potential Loyalists
13170,2011-11-13 12:19:00,27,1,108.81,4,1,1,6,New or Recent Customers
13171,2011-11-18 10:27:00,22,3,468.41,4,3,2,9,Potential Loyalists
13173,2011-12-05 15:51:00,4,2,353.65,5,2,2,9,New or Recent Customers
13174,2011-11-23 14:35:00,16,3,2742.82,4,3,5,12,Potential Loyalists
13176,2011-10-24 15:43:00,46,1,481.49,3,1,2,6,Potential Loyalists
13177,2011-10-06 09:56:00,65,1,282.45,3,1,2,6,Potential Loyalists
13178,2011-11-13 16:14:00,26,11,5725.47,4,5,5,14,Champions
13182,2011-10-25 13:46:00,45,1,121.18,3,1,1,5,Potential Loyalists
13183,2011-12-02 10:30:00,8,9,3957.78,5,5,5,15,Champions
13184,2011-11-25 12:02:00,15,10,1668.95,4,5,4,13,Champions
13185,2011-03-17 11:56:00,268,1,71.4,1,1,1,3,At Risk
13186,2011-10-31 11:40:00,40,3,1575.89,3,3,4,10,Potential Loyalists
13187,2011-01-06 18:57:00,337,1,236.02,1,1,1,3,At Risk
13188,2011-11-28 15:28:00,11,1,114.6,5,1,1,7,New or Recent Customers
13189,2011-11-21 10:39:00,19,2,260.68,4,2,2,8,New or Recent Customers
13192,2011-09-05 14:13:00,95,2,911.94,2,2,3,7,At Risk
13193,2011-10-09 14:30:00,61,1,112.08,3,1,1,5,Potential Loyalists
13194,2011-07-27 09:01:00,136,1,60.7,2,1,1,4,At Risk
13196,2011-11-28 13:54:00,11,4,1797.78,5,4,4,13,Champions
13198,2011-11-29 15:17:00,10,6,3401.24,5,5,5,15,Champions
13199,2011-12-06 12:30:00,4,38,9817.12,5,5,5,15,Champions
13200,2011-11-20 15:35:00,19,4,870.09,4,4,3,11,Loyal Customers
13203,2011-11-30 10:45:00,10,4,869.46,5,4,3,12,Loyal Customers
13207,2011-11-24 14:52:00,15,2,250.26,4,2,2,8,New or Recent Customers
13208,2011-10-12 09:54:00,59,6,1217.65,3,5,4,12,Potential Loyalists
13209,2011-11-09 13:54:00,30,8,5891.61,4,5,5,14,Champions
13210,2011-09-07 08:18:00,94,1,353.48,2,1,2,5,At Risk
13211,2011-11-29 14:43:00,10,3,1095.42,5,3,4,12,Potential Loyalists
13212,2011-11-20 12:40:00,20,3,786.83,4,3,3,10,Potential Loyalists
13213,2011-10-14 11:42:00,57,5,1520.58,3,4,4,11,Potential Loyalists
13216,2011-03-17 12:18:00,268,1,333.74,1,1,2,4,At Risk
13217,2011-08-09 15:32:00,122,3,533.98,2,3,3,8,Potential Loyalists
13218,2011-08-04 16:59:00,127,1,62.64,2,1,1,4,At Risk
13220,2011-09-22 13:38:00,78,4,819.29,2,4,3,9,Potential Loyalists
13221,2011-04-13 16:58:00,240,2,847.41,1,2,3,6,At Risk
13223,2011-05-23 13:03:00,200,2,163.2,1,2,1,4,At Risk
13224,2011-10-10 14:55:00,60,2,2155.95,3,2,5,10,Potential Loyalists
13225,2011-12-06 13:29:00,3,7,6463.84,5,5,5,15,Champions
13226,2011-03-11 14:35:00,273,1,108.21,1,1,1,3,At Risk
13227,2011-05-22 11:47:00,202,1,257.7,1,1,2,4,At Risk
13228,2011-09-19 14:28:00,81,1,358.0,2,1,2,5,At Risk
13229,2011-04-28 12:07:00,226,1,160.95,1,1,1,3,At Risk
13230,2011-12-05 16:03:00,4,14,2755.63,5,5,5,15,Champions
13232,2011-11-27 10:39:00,13,7,1328.35,5,5,4,14,Champions
13233,2011-09-26 13:25:00,74,2,605.12,2,2,3,7,At Risk
13235,2011-05-11 17:13:00,212,1,1031.07,1,1,4,6,High Value At Risk
13236,2011-11-15 12:50:00,25,2,744.85,4,2,3,9,New or Recent Customers
13238,2011-11-22 15:37:00,17,4,700.73,4,4,3,11,Loyal Customers
13239,2011-03-23 10:25:00,262,1,329.56,1,1,2,4,At Risk
13240,2011-09-04 14:08:00,96,4,663.65,2,4,3,9,Potential Loyalists
13242,2011-08-19 12:53:00,112,3,270.4,2,3,2,7,Potential Loyalists
13243,2011-05-20 13:14:00,203,1,585.12,1,1,3,5,At Risk
13244,2011-09-08 11:46:00,93,1,121.74,2,1,1,4,At Risk
13245,2011-10-20 11:40:00,51,1,430.5,3,1,2,6,Potential Loyalists
13246,2011-11-21 16:50:00,18,6,1961.52,4,5,4,13,Champions
13247,2011-11-22 10:59:00,18,4,501.12,4,4,3,11,Loyal Customers
13248,2011-08-07 12:40:00,125,2,465.68,2,2,2,6,At Risk
13249,2011-09-08 13:26:00,92,3,711.41,2,3,3,8,Potential Loyalists
13253,2011-07-06 10:09:00,157,2,1030.4,2,2,4,8,High Value At Risk
13255,2011-11-30 13:14:00,9,2,399.51,5,2,2,9,New or Recent Customers
13258,2011-11-28 09:31:00,12,3,672.83,5,3,3,11,Potential Loyalists
13259,2011-10-09 10:48:00,62,1,283.18,3,1,2,6,Potential Loyalists
13260,2011-10-09 13:21:00,61,1,557.62,3,1,3,7,Potential Loyalists
13261,2011-03-16 12:22:00,269,2,944.1,1,2,4,7,High Value At Risk
13262,2011-03-21 15:06:00,263,1,200.29,1,1,1,3,At Risk
13263,2011-12-08 13:59:00,1,35,7436.93,5,5,5,15,Champions
13265,2011-10-17 15:02:00,53,5,2092.66,3,4,5,12,Potential Loyalists
13266,2011-11-28 14:39:00,11,12,3834.26,5,5,5,15,Champions
13267,2011-12-07 11:12:00,3,19,4521.49,5,5,5,15,Champions
13268,2011-11-22 11:51:00,18,11,3174.75,4,5,5,14,Champions
13269,2011-12-08 14:53:00,1,15,5343.28,5,5,5,15,Champions
13270,2010-12-08 14:53:00,366,1,590.0,1,1,3,5,At Risk
13271,2011-11-02 14:31:00,37,1,211.49,3,1,1,5,Potential Loyalists
13272,2011-11-08 14:00:00,31,2,276.56,4,2,2,8,New or Recent Customers
13273,2011-08-18 14:02:00,113,1,138.98,2,1,1,4,At Risk
13276,2011-10-07 12:44:00,64,2,590.93,3,2,3,8,Potential Loyalists
13277,2011-11-24 09:21:00,16,4,258.4,4,4,2,10,Loyal Customers
13278,2011-10-30 11:49:00,41,1,542.73,3,1,3,7,Potential Loyalists
13279,2011-09-22 17:24:00,78,1,137.75,2,1,1,4,At Risk
13280,2011-08-09 13:14:00,122,3,798.46,2,3,3,8,Potential Loyalists
13282,2011-11-21 15:33:00,18,3,1132.14,4,3,4,11,Potential Loyalists
13283,2011-10-11 09:50:00,60,2,93.66,3,2,1,6,Potential Loyalists
13284,2011-01-13 09:23:00,331,1,201.19,1,1,1,3,At Risk
13285,2011-11-16 13:19:00,23,4,2709.12,4,4,5,13,Champions
13291,2011-07-07 10:36:00,156,1,361.11,2,1,2,5,At Risk
13292,2011-11-01 10:04:00,39,2,578.94,3,2,3,8,Potential Loyalists
13294,2011-06-03 08:54:00,190,2,873.74,1,2,3,6,At Risk
